gamma_Si,obj,obj_ratio_to_best,rmse_pocv,a_PE,b_PE,a_NE,b_NE,bounds,LAM_PE_pct,LAM_NE_pct,LLI_pct
0.0,0.769170634076151,1.5135053576910646,0.013014255484185102,1.127600235996482,-0.09991580251345766,1.2424558357818014,-0.0034053627514267935,gamma_Si=lb,10.579529550854662,-5.888668938742775,16.492455671846766
0.025,0.7263097189340889,1.4291674724037922,0.011135520051541486,1.1321275371827215,-0.1033779379726791,1.2247523460631597,-0.0030256846154980517,-,10.220507453292976,-4.379883750657496,16.43693830991734
0.05,0.6860650684397236,1.3499776392989626,0.009468507608209286,1.1388328128139724,-0.1084412595788036,1.2085625205959911,-0.0026525333823901325,-,9.688768560113534,-3.0001010495763607,16.334178486490593
0.07500000000000001,0.6473111928999897,1.2737212201610566,0.008010066969520249,1.1471668281868717,-0.11480732052038396,1.1935896710790084,-0.002268630186113382,-,9.027868046274536,-1.7240354865893517,16.20588681954613
0.1,0.6104550823213151,1.2011990536180268,0.0068595101975409585,1.1540414223857371,-0.12005197829557598,1.1764406503932823,-0.001939675402706517,-,8.482701924642539,-0.26250508710286136,16.10052084425335
0.125,0.5769984665879188,1.135366109769974,0.005965379774915435,1.1603207360003245,-0.12474287185232882,1.162579552945248,-0.0016909527409695293,-,7.9847424886746055,0.9188110744321594,15.992019295601168
0.15000000000000002,0.5487060101866784,1.0796947379722843,0.005585335518456651,1.165823386111137,-0.12893314083449584,1.1460136598281778,-0.0014442138418019617,-,7.548373688883554,2.3306442530692753,15.905713363721052
0.17500000000000002,0.5281151401032831,1.039177860689039,0.005689722439612009,1.1708994420566923,-0.13279465762802517,1.1291639580921855,-0.0012343524707815,-,7.145834476680729,3.7666651058478178,15.824344917792073
0.2,0.5154837023482896,1.014322844297928,0.006242120112596534,1.1750557190758988,-0.13611207952241158,1.1099974838022122,-0.0010394387462554584,-,6.816235178534098,5.400133590091246,15.772192365001631
0.225,0.509740115453453,1.0030211263791982,0.007044805091942178,1.1790356401515223,-0.1392942465964028,1.0913834817352557,-0.0008562972242564933,-,6.500621183811742,6.9865174644547166,15.72241514959804
0.25,0.5097156200817213,1.0029729265718834,0.008000684838731124,1.1814728928599665,-0.14133326190187537,1.0726986629891078,-0.0007683628291503755,-,6.307343214514456,8.578936711410337,15.697283834867628
0.275,0.5317255191682111,1.0462820425389185,0.0091285035040457,1.1828270265895129,-0.14250204648082684,1.0491499728399585,-0.0008661549638273179,-,6.199958282087504,10.585880848442997,15.67435233703171
0.30000000000000004,0.574485762851551,1.1304218355103999,0.010252009663923325,1.1887101961067688,-0.14647855949394842,1.0288501245159787,-0.0008335330551488347,-,5.733413695476821,12.315941472555252,15.522575035361152
0.325,0.6110166319032326,1.202304020790704,0.010999119047556547,1.1989165850689818,-0.1535332236849423,1.020877981767952,-0.0005112196823230906,-,4.924031014050266,12.995369714483079,15.293422153976028
0.35000000000000003,0.6391830372756206,1.257727360618557,0.012303516250034747,1.2048239762837976,-0.15730857629182055,1.008963320461743,-0.0004302886481990509,-,4.455565608764898,14.010800275663993,15.127303783619187
0.375,0.6688632838325418,1.3161295020828456,0.013679551238698727,1.2080562961878751,-0.15898057402468604,1.0026478524173317,-0.00029290440782553254,-,4.19923756160966,14.549037922177268,15.012060617825432
0.4,0.6961678184400064,1.369856929505104,0.015188589755628326,1.2086997777163964,-0.15897917137436365,1.0,-0.00039074398075746063,a_NE=lb,4.148208465331714,14.77470193367999,14.951907722460245
0.42500000000000004,0.7227667130429626,1.4221958614751047,0.01650171655994796,1.2105008974341602,-0.1598354994637655,1.0,-0.0003566611524106037,a_NE=lb,4.005376841715262,14.77470193367999,14.87814978618251
0.45,0.7396155679506982,1.4553495351127446,0.040629286206019494,1.1197947027386908,-0.09392465861506562,1.096838874665551,-0.07315480077787323,-,11.198520602591474,6.521579975901393,10.990423638636033
0.47500000000000003,0.7464304985761153,1.4687593476522605,0.041481833583997055,1.1170325032001733,-0.0915327091718646,1.105064052263091,-0.08393039954465857,-,11.417567366084183,5.820586763502641,10.147698670737109
0.5,0.7534897105221317,1.4826498351826447,0.04229340814592241,1.11414994239467,-0.08895211806261767,1.1107451997185929,-0.09423872682798387,gamma_Si=ub,11.64615896716574,5.336409278248783,9.337287828910187
